2015-12-17 16:58:51 status unpacked systemd:armhf 215-17+deb8u1
2015-12-17 16:58:51 status unpacked systemd:armhf 215-17+deb8u1
2015-12-17 16:58:51 status unpacked systemd:armhf 215-17+deb8u1
2015-12-17 16:58:51 status unpacked systemd:armhf 215-17+deb8u1
2015-12-17 16:58:51 status unpacked systemd:armhf 215-17+deb8u1
2015-12-17 16:58:51 status unpacked systemd:armhf 215-17+deb8u1
2015-12-17 16:58:51 status unpacked systemd:armhf 215-17+deb8u1
2015-12-17 16:58:51 status half-configured systemd:armhf 215-17+deb8u1
2015-12-17 16:58:57 status installed systemd:armhf 215-17+deb8u1
2015-12-17 16:58:57 configure dmsetup:armhf 2:1.02.90-2.2 <none>
2015-12-17 16:58:57 status unpacked dmsetup:armhf 2:1.02.90-2.2
2015-12-17 16:58:57 status half-configured dmsetup:armhf 2:1.02.90-2.2
2015-12-17 16:58:57 status installed dmsetup:armhf 2:1.02.90-2.2
2015-12-17 16:58:57 configure systemd-sysv:armhf 215-17+deb8u1 <none>
2015-12-17 16:58:57 status unpacked systemd-sysv:armhf 215-17+deb8u1
2015-12-17 16:58:57 status half-configured systemd-sysv:armhf 215-17+deb8u1
2015-12-17 16:58:57 status installed systemd-sysv:armhf 215-17+deb8u1
2015-12-17 16:58:57 configure init:armhf 1.22 <none>
2015-12-17 16:58:57 status unpacked init:armhf 1.22
2015-12-17 16:58:57 status half-configured init:armhf 1.22
2015-12-17 16:58:57 status installed init:armhf 1.22
2015-12-17 16:58:57 trigproc libc-bin:armhf 2.19-18 <none>
2015-12-17 16:58:57 status half-configured libc-bin:armhf 2.19-18
2015-12-17 16:58:57 status installed libc-bin:armhf 2.19-18
2015-12-17 16:59:23 startup archives unpack
2015-12-17 16:59:23 install apt:armhf <none> 1.0.9.10+kali1~r2u1
2015-12-17 16:59:23 status half-installed apt:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:24 status unpacked apt:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:24 status unpacked apt:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:24 install apt-utils:armhf <none> 1.0.9.10+kali1~r2u1
2015-12-17 16:59:24 status half-installed apt-utils:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:25 status unpacked apt-utils:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:25 status unpacked apt-utils:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:25 install aptitude-common:all <none> 0.6.11-1
2015-12-17 16:59:25 status half-installed aptitude-common:all 0.6.11-1
2015-12-17 16:59:26 status unpacked aptitude-common:all 0.6.11-1
2015-12-17 16:59:26 status unpacked aptitude-common:all 0.6.11-1
2015-12-17 16:59:26 install bsdmainutils:armhf <none> 9.0.6
2015-12-17 16:59:26 status half-installed bsdmainutils:armhf 9.0.6
2015-12-17 16:59:27 status unpacked bsdmainutils:armhf 9.0.6
2015-12-17 16:59:27 status unpacked bsdmainutils:armhf 9.0.6
2015-12-17 16:59:27 install cpio:armhf <none> 2.11+dfsg-4.1
2015-12-17 16:59:27 status half-installed cpio:armhf 2.11+dfsg-4.1
2015-12-17 16:59:27 status unpacked cpio:armhf 2.11+dfsg-4.1
2015-12-17 16:59:27 status unpacked cpio:armhf 2.11+dfsg-4.1
2015-12-17 16:59:27 install cron:armhf <none> 3.0pl1-127
2015-12-17 16:59:27 status half-installed cron:armhf 3.0pl1-127
2015-12-17 16:59:27 status triggers-pending systemd:armhf 215-17+deb8u1
2015-12-17 16:59:27 status unpacked cron:armhf 3.0pl1-127
2015-12-17 16:59:27 status unpacked cron:armhf 3.0pl1-127
2015-12-17 16:59:28 install debian-archive-keyring:all <none> 2014.3
2015-12-17 16:59:28 status half-installed debian-archive-keyring:all 2014.3
2015-12-17 16:59:28 status unpacked debian-archive-keyring:all 2014.3
2015-12-17 16:59:28 status unpacked debian-archive-keyring:all 2014.3
2015-12-17 16:59:28 install dmidecode:armhf <none> 2.12-3
2015-12-17 16:59:28 status half-installed dmidecode:armhf 2.12-3
2015-12-17 16:59:28 status unpacked dmidecode:armhf 2.12-3
2015-12-17 16:59:28 status unpacked dmidecode:armhf 2.12-3
2015-12-17 16:59:28 install gnupg:armhf <none> 1.4.18-7
2015-12-17 16:59:28 status half-installed gnupg:armhf 1.4.18-7
2015-12-17 16:59:29 status unpacked gnupg:armhf 1.4.18-7
2015-12-17 16:59:29 status unpacked gnupg:armhf 1.4.18-7
2015-12-17 16:59:29 install gpgv:armhf <none> 1.4.18-7
2015-12-17 16:59:29 status half-installed gpgv:armhf 1.4.18-7
2015-12-17 16:59:29 status unpacked gpgv:armhf 1.4.18-7
2015-12-17 16:59:29 status unpacked gpgv:armhf 1.4.18-7
2015-12-17 16:59:30 install groff-base:armhf <none> 1.22.2-8
2015-12-17 16:59:30 status half-installed groff-base:armhf 1.22.2-8
2015-12-17 16:59:30 status unpacked groff-base:armhf 1.22.2-8
2015-12-17 16:59:30 status unpacked groff-base:armhf 1.22.2-8
2015-12-17 16:59:30 install ifupdown:armhf <none> 0.7.53.1
2015-12-17 16:59:30 status half-installed ifupdown:armhf 0.7.53.1
2015-12-17 16:59:30 status unpacked ifupdown:armhf 0.7.53.1
2015-12-17 16:59:30 status unpacked ifupdown:armhf 0.7.53.1
2015-12-17 16:59:30 install init-system-helpers:all <none> 1.22
2015-12-17 16:59:30 status half-installed init-system-helpers:all 1.22
2015-12-17 16:59:30 status unpacked init-system-helpers:all 1.22
2015-12-17 16:59:30 status unpacked init-system-helpers:all 1.22
2015-12-17 16:59:31 install iproute2:armhf <none> 3.16.0-2
2015-12-17 16:59:31 status half-installed iproute2:armhf 3.16.0-2
2015-12-17 16:59:31 status unpacked iproute2:armhf 3.16.0-2
2015-12-17 16:59:31 status unpacked iproute2:armhf 3.16.0-2
2015-12-17 16:59:31 install iptables:armhf <none> 1.4.21-2+b1
2015-12-17 16:59:31 status half-installed iptables:armhf 1.4.21-2+b1
2015-12-17 16:59:31 status unpacked iptables:armhf 1.4.21-2+b1
2015-12-17 16:59:31 status unpacked iptables:armhf 1.4.21-2+b1
2015-12-17 16:59:32 install iputils-ping:armhf <none> 3:20121221-5+b2
2015-12-17 16:59:32 status half-installed iputils-ping:armhf 3:20121221-5+b2
2015-12-17 16:59:32 status unpacked iputils-ping:armhf 3:20121221-5+b2
2015-12-17 16:59:32 status unpacked iputils-ping:armhf 3:20121221-5+b2
2015-12-17 16:59:32 install isc-dhcp-client:armhf <none> 4.3.1-6
2015-12-17 16:59:32 status half-installed isc-dhcp-client:armhf 4.3.1-6
2015-12-17 16:59:32 status unpacked isc-dhcp-client:armhf 4.3.1-6
2015-12-17 16:59:32 status unpacked isc-dhcp-client:armhf 4.3.1-6
2015-12-17 16:59:32 install isc-dhcp-common:armhf <none> 4.3.1-6
2015-12-17 16:59:32 status half-installed isc-dhcp-common:armhf 4.3.1-6
2015-12-17 16:59:33 status unpacked isc-dhcp-common:armhf 4.3.1-6
2015-12-17 16:59:33 status unpacked isc-dhcp-common:armhf 4.3.1-6
2015-12-17 16:59:33 install kali-archive-keyring:all <none> 2015.2
2015-12-17 16:59:33 status half-installed kali-archive-keyring:all 2015.2
2015-12-17 16:59:33 status unpacked kali-archive-keyring:all 2015.2
2015-12-17 16:59:33 status unpacked kali-archive-keyring:all 2015.2
2015-12-17 16:59:33 install kmod:armhf <none> 18-3
2015-12-17 16:59:33 status half-installed kmod:armhf 18-3
2015-12-17 16:59:33 status unpacked kmod:armhf 18-3
2015-12-17 16:59:33 status unpacked kmod:armhf 18-3
2015-12-17 16:59:33 install less:armhf <none> 458-3
2015-12-17 16:59:33 status half-installed less:armhf 458-3
2015-12-17 16:59:33 status unpacked less:armhf 458-3
2015-12-17 16:59:33 status unpacked less:armhf 458-3
2015-12-17 16:59:34 install libapt-inst1.5:armhf <none> 1.0.9.10+kali1~r2u1
2015-12-17 16:59:34 status half-installed libapt-inst1.5:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:34 status unpacked libapt-inst1.5:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:34 status unpacked libapt-inst1.5:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:34 install libapt-pkg4.12:armhf <none> 1.0.9.10+kali1~r2u1
2015-12-17 16:59:34 status half-installed libapt-pkg4.12:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:35 status unpacked libapt-pkg4.12:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:35 status unpacked libapt-pkg4.12:armhf 1.0.9.10+kali1~r2u1
2015-12-17 16:59:35 install libboost-iostreams1.55.0:armhf <none> 1.55.0+dfsg-3
2015-12-17 16:59:35 status half-installed libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2015-12-17 16:59:35 status unpacked libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2015-12-17 16:59:35 status unpacked libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2015-12-17 16:59:35 install libdns-export100:armhf <none> 1:9.9.5.dfsg-9
2015-12-17 16:59:35 status half-installed libdns-export100:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:35 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:35 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:36 install libestr0:armhf <none> 0.1.9-1.1
2015-12-17 16:59:36 status half-installed libestr0:armhf 0.1.9-1.1
2015-12-17 16:59:36 status unpacked libestr0:armhf 0.1.9-1.1
2015-12-17 16:59:36 status unpacked libestr0:armhf 0.1.9-1.1
2015-12-17 16:59:36 install libffi6:armhf <none> 3.1-2+b2
2015-12-17 16:59:36 status half-installed libffi6:armhf 3.1-2+b2
2015-12-17 16:59:36 status unpacked libffi6:armhf 3.1-2+b2
2015-12-17 16:59:36 status unpacked libffi6:armhf 3.1-2+b2
2015-12-17 16:59:36 install libgdbm3:armhf <none> 1.8.3-13.1
2015-12-17 16:59:36 status half-installed libgdbm3:armhf 1.8.3-13.1
2015-12-17 16:59:36 status unpacked libgdbm3:armhf 1.8.3-13.1
2015-12-17 16:59:36 status unpacked libgdbm3:armhf 1.8.3-13.1
2015-12-17 16:59:36 install libgmp10:armhf <none> 2:6.0.0+dfsg-6
2015-12-17 16:59:36 status half-installed libgmp10:armhf 2:6.0.0+dfsg-6
2015-12-17 16:59:37 status unpacked libgmp10:armhf 2:6.0.0+dfsg-6
2015-12-17 16:59:37 status unpacked libgmp10:armhf 2:6.0.0+dfsg-6
2015-12-17 16:59:37 install libgnutls-deb0-28:armhf <none> 3.3.8-6+deb8u1
2015-12-17 16:59:37 status half-installed libgnutls-deb0-28:armhf 3.3.8-6+deb8u1
2015-12-17 16:59:37 status unpacked libgnutls-deb0-28:armhf 3.3.8-6+deb8u1
2015-12-17 16:59:37 status unpacked libgnutls-deb0-28:armhf 3.3.8-6+deb8u1
2015-12-17 16:59:37 install libgnutls-openssl27:armhf <none> 3.3.8-6+deb8u1
2015-12-17 16:59:37 status half-installed libgnutls-openssl27:armhf 3.3.8-6+deb8u1
2015-12-17 16:59:38 status unpacked libgnutls-openssl27:armhf 3.3.8-6+deb8u1
2015-12-17 16:59:38 status unpacked libgnutls-openssl27:armhf 3.3.8-6+deb8u1
2015-12-17 16:59:38 install libhogweed2:armhf <none> 2.7.1-5
2015-12-17 16:59:38 status half-installed libhogweed2:armhf 2.7.1-5
2015-12-17 16:59:38 status unpacked libhogweed2:armhf 2.7.1-5
2015-12-17 16:59:38 status unpacked libhogweed2:armhf 2.7.1-5
2015-12-17 16:59:38 install libicu52:armhf <none> 52.1-8
2015-12-17 16:59:38 status half-installed libicu52:armhf 52.1-8
2015-12-17 16:59:43 status unpacked libicu52:armhf 52.1-8
2015-12-17 16:59:43 status unpacked libicu52:armhf 52.1-8
2015-12-17 16:59:43 install libidn11:armhf <none> 1.29-1+b2
2015-12-17 16:59:43 status half-installed libidn11:armhf 1.29-1+b2
2015-12-17 16:59:44 status unpacked libidn11:armhf 1.29-1+b2
2015-12-17 16:59:44 status unpacked libidn11:armhf 1.29-1+b2
2015-12-17 16:59:44 install libirs-export91:armhf <none> 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status half-installed libirs-export91:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status unpacked libirs-export91:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status unpacked libirs-export91:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 install libisc-export95:armhf <none> 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status half-installed libisc-export95:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 install libisccfg-export90:armhf <none> 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status half-installed libisccfg-export90:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status unpacked libisccfg-export90:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:44 status unpacked libisccfg-export90:armhf 1:9.9.5.dfsg-9
2015-12-17 16:59:45 install libjson-c2:armhf <none> 0.11-4
2015-12-17 16:59:45 status half-installed libjson-c2:armhf 0.11-4
2015-12-17 16:59:45 status unpacked libjson-c2:armhf 0.11-4
2015-12-17 16:59:45 status unpacked libjson-c2:armhf 0.11-4
2015-12-17 16:59:45 install liblogging-stdlog0:armhf <none> 1.0.4-1
2015-12-17 16:59:45 status half-installed liblogging-stdlog0:armhf 1.0.4-1
2015-12-17 16:59:45 status unpacked liblogging-stdlog0:armhf 1.0.4-1
2015-12-17 16:59:45 status unpacked liblogging-stdlog0:armhf 1.0.4-1
2015-12-17 16:59:45 install liblognorm1:armhf <none> 1.0.1-3
2015-12-17 16:59:45 status half-installed liblognorm1:armhf 1.0.1-3
2015-12-17 16:59:45 status unpacked liblognorm1:armhf 1.0.1-3
2015-12-17 16:59:45 status unpacked liblognorm1:armhf 1.0.1-3
2015-12-17 16:59:45 install libmnl0:armhf <none> 1.0.3-5
2015-12-17 16:59:45 status half-installed libmnl0:armhf 1.0.3-5
2015-12-17 16:59:46 status unpacked libmnl0:armhf 1.0.3-5
2015-12-17 16:59:46 status unpacked libmnl0:armhf 1.0.3-5
2015-12-17 16:59:46 install libnetfilter-acct1:armhf <none> 1.0.2-1.1
2015-12-17 16:59:46 status half-installed libnetfilter-acct1:armhf 1.0.2-1.1
2015-12-17 16:59:46 status unpacked libnetfilter-acct1:armhf 1.0.2-1.1
2015-12-17 16:59:46 status unpacked libnetfilter-acct1:armhf 1.0.2-1.1
2015-12-17 16:59:46 install libnettle4:armhf <none> 2.7.1-5
2015-12-17 16:59:46 status half-installed libnettle4:armhf 2.7.1-5
2015-12-17 16:59:46 status unpacked libnettle4:armhf 2.7.1-5
2015-12-17 16:59:46 status unpacked libnettle4:armhf 2.7.1-5
2015-12-17 16:59:46 install libnewt0.52:armhf <none> 0.52.17-1+b1
2015-12-17 16:59:46 status half-installed libnewt0.52:armhf 0.52.17-1+b1
2015-12-17 16:59:46 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2015-12-17 16:59:47 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2015-12-17 16:59:47 install libnfnetlink0:armhf <none> 1.0.1-3
2015-12-17 16:59:47 status half-installed libnfnetlink0:armhf 1.0.1-3
2015-12-17 16:59:47 status unpacked libnfnetlink0:armhf 1.0.1-3
2015-12-17 16:59:47 status unpacked libnfnetlink0:armhf 1.0.1-3
2015-12-17 16:59:47 install libp11-kit0:armhf <none> 0.20.7-1
2015-12-17 16:59:47 status half-installed libp11-kit0:armhf 0.20.7-1
2015-12-17 16:59:47 status unpacked libp11-kit0:armhf 0.20.7-1
2015-12-17 16:59:47 status unpacked libp11-kit0:armhf 0.20.7-1
2015-12-17 16:59:47 install libpipeline1:armhf <none> 1.4.0-1
2015-12-17 16:59:47 status half-installed libpipeline1:armhf 1.4.0-1
2015-12-17 16:59:47 status unpacked libpipeline1:armhf 1.4.0-1
2015-12-17 16:59:47 status unpacked libpipeline1:armhf 1.4.0-1
2015-12-17 16:59:48 install libpopt0:armhf <none> 1.16-10
2015-12-17 16:59:48 status half-installed libpopt0:armhf 1.16-10
2015-12-17 16:59:48 status unpacked libpopt0:armhf 1.16-10
2015-12-17 16:59:48 status unpacked libpopt0:armhf 1.16-10
2015-12-17 16:59:48 install libpsl0:armhf <none> 0.5.1-1
2015-12-17 16:59:48 status half-installed libpsl0:armhf 0.5.1-1
2015-12-17 16:59:48 status unpacked libpsl0:armhf 0.5.1-1
2015-12-17 16:59:48 status unpacked libpsl0:armhf 0.5.1-1
2015-12-17 16:59:48 install libreadline6:armhf <none> 6.3-8+b3
2015-12-17 16:59:48 status half-installed libreadline6:armhf 6.3-8+b3
2015-12-17 16:59:48 status unpacked libreadline6:armhf 6.3-8+b3
2015-12-17 16:59:48 status unpacked libreadline6:armhf 6.3-8+b3
2015-12-17 16:59:49 install libsigc++-2.0-0c2a:armhf <none> 2.4.0-1
2015-12-17 16:59:49 status half-installed libsigc++-2.0-0c2a:armhf 2.4.0-1
2015-12-17 16:59:49 status unpacked libsigc++-2.0-0c2a:armhf 2.4.0-1
2015-12-17 16:59:49 status unpacked libsigc++-2.0-0c2a:armhf 2.4.0-1
2015-12-17 16:59:49 install libssl1.0.0:armhf <none> 1.0.1k-3
2015-12-17 16:59:49 status half-installed libssl1.0.0:armhf 1.0.1k-3
2015-12-17 16:59:50 status unpacked libssl1.0.0:armhf 1.0.1k-3
2015-12-17 16:59:50 status unpacked libssl1.0.0:armhf 1.0.1k-3
2015-12-17 16:59:50 install libstdc++6:armhf <none> 4.9.2-10
2015-12-17 16:59:50 status half-installed libstdc++6:armhf 4.9.2-10
2015-12-17 16:59:50 status unpacked libstdc++6:armhf 4.9.2-10
2015-12-17 16:59:50 status unpacked libstdc++6:armhf 4.9.2-10
2015-12-17 16:59:50 install libtasn1-6:armhf <none> 4.2-3+deb8u1
2015-12-17 16:59:50 status half-installed libtasn1-6:armhf 4.2-3+deb8u1
2015-12-17 16:59:50 status unpacked libtasn1-6:armhf 4.2-3+deb8u1
2015-12-17 16:59:50 status unpacked libtasn1-6:armhf 4.2-3+deb8u1
2015-12-17 16:59:51 install libusb-0.1-4:armhf <none> 2:0.1.12-25
2015-12-17 16:59:51 status half-installed libusb-0.1-4:armhf 2:0.1.12-25
2015-12-17 16:59:51 status unpacked libusb-0.1-4:armhf 2:0.1.12-25
2015-12-17 16:59:51 status unpacked libusb-0.1-4:armhf 2:0.1.12-25
2015-12-17 16:59:51 install libxtables10:armhf <none> 1.4.21-2+b1
2015-12-17 16:59:51 status half-installed libxtables10:armhf 1.4.21-2+b1
2015-12-17 16:59:51 status unpacked libxtables10:armhf 1.4.21-2+b1
2015-12-17 16:59:51 status unpacked libxtables10:armhf 1.4.21-2+b1
2015-12-17 16:59:51 install logrotate:armhf <none> 3.8.7-1+b1
2015-12-17 16:59:51 status half-installed logrotate:armhf 3.8.7-1+b1
2015-12-17 16:59:51 status unpacked logrotate:armhf 3.8.7-1+b1
2015-12-17 16:59:51 status unpacked logrotate:armhf 3.8.7-1+b1
2015-12-17 16:59:52 install man-db:armhf <none> 2.7.0.2-5
2015-12-17 16:59:52 status half-installed man-db:armhf 2.7.0.2-5
2015-12-17 16:59:52 status unpacked man-db:armhf 2.7.0.2-5
2015-12-17 16:59:52 status unpacked man-db:armhf 2.7.0.2-5
2015-12-17 16:59:53 install manpages:all <none> 3.74-1
2015-12-17 16:59:53 status half-installed manpages:all 3.74-1
2015-12-17 16:59:53 status unpacked manpages:all 3.74-1
2015-12-17 16:59:53 status unpacked manpages:all 3.74-1
2015-12-17 16:59:54 install nano:armhf <none> 2.2.6-3
2015-12-17 16:59:54 status half-installed nano:armhf 2.2.6-3
2015-12-17 16:59:54 status unpacked nano:armhf 2.2.6-3
2015-12-17 16:59:54 status unpacked nano:armhf 2.2.6-3
2015-12-17 16:59:54 install net-tools:armhf <none> 1.60-26+b1
2015-12-17 16:59:54 status half-installed net-tools:armhf 1.60-26+b1
2015-12-17 16:59:54 status unpacked net-tools:armhf 1.60-26+b1
2015-12-17 16:59:54 status unpacked net-tools:armhf 1.60-26+b1
2015-12-17 16:59:55 install netbase:all <none> 5.3
2015-12-17 16:59:55 status half-installed netbase:all 5.3
2015-12-17 16:59:55 status unpacked netbase:all 5.3
2015-12-17 16:59:55 status unpacked netbase:all 5.3
2015-12-17 16:59:55 install netcat-traditional:armhf <none> 1.10-41
2015-12-17 16:59:55 status half-installed netcat-traditional:armhf 1.10-41
2015-12-17 16:59:55 status unpacked netcat-traditional:armhf 1.10-41
2015-12-17 16:59:55 status unpacked netcat-traditional:armhf 1.10-41
2015-12-17 16:59:55 install nfacct:armhf <none> 1.0.1-1.1
2015-12-17 16:59:55 status half-installed nfacct:armhf 1.0.1-1.1
2015-12-17 16:59:55 status unpacked nfacct:armhf 1.0.1-1.1
2015-12-17 16:59:55 status unpacked nfacct:armhf 1.0.1-1.1
2015-12-17 16:59:56 install readline-common:all <none> 6.3-8
2015-12-17 16:59:56 status half-installed readline-common:all 6.3-8
2015-12-17 16:59:56 status unpacked readline-common:all 6.3-8
2015-12-17 16:59:56 status unpacked readline-common:all 6.3-8
2015-12-17 16:59:56 install rsyslog:armhf <none> 8.4.2-1
2015-12-17 16:59:56 status half-installed rsyslog:armhf 8.4.2-1
2015-12-17 16:59:56 status unpacked rsyslog:armhf 8.4.2-1
2015-12-17 16:59:56 status unpacked rsyslog:armhf 8.4.2-1
2015-12-17 16:59:56 install tasksel:all <none> 3.31+kali1
2015-12-17 16:59:56 status half-installed tasksel:all 3.31+kali1
2015-12-17 16:59:57 status unpacked tasksel:all 3.31+kali1
2015-12-17 16:59:57 status unpacked tasksel:all 3.31+kali1
2015-12-17 16:59:57 install tasksel-data:all <none> 3.31+kali1
2015-12-17 16:59:57 status half-installed tasksel-data:all 3.31+kali1
2015-12-17 16:59:57 status unpacked tasksel-data:all 3.31+kali1
2015-12-17 16:59:57 status unpacked tasksel-data:all 3.31+kali1
2015-12-17 16:59:57 install traceroute:armhf <none> 1:2.0.20-2+b1
2015-12-17 16:59:57 status half-installed traceroute:armhf 1:2.0.20-2+b1
2015-12-17 16:59:57 status unpacked traceroute:armhf 1:2.0.20-2+b1
2015-12-17 16:59:57 status unpacked traceroute:armhf 1:2.0.20-2+b1
2015-12-17 16:59:58 install vim-common:armhf <none> 2:7.4.488-7
2015-12-17 16:59:58 status half-installed vim-common:armhf 2:7.4.488-7
2015-12-17 16:59:58 status unpacked vim-common:armhf 2:7.4.488-7
2015-12-17 16:59:58 status unpacked vim-common:armhf 2:7.4.488-7
2015-12-17 16:59:58 install vim-tiny:armhf <none> 2:7.4.488-7
2015-12-17 16:59:58 status half-installed vim-tiny:armhf 2:7.4.488-7
2015-12-17 16:59:58 status unpacked vim-tiny:armhf 2:7.4.488-7
2015-12-17 16:59:58 status unpacked vim-tiny:armhf 2:7.4.488-7
2015-12-17 16:59:58 install wget:armhf <none> 1.16-1
2015-12-17 16:59:58 status half-installed wget:armhf 1.16-1
2015-12-17 16:59:59 status unpacked wget:armhf 1.16-1
2015-12-17 16:59:59 status unpacked wget:armhf 1.16-1
2015-12-17 16:59:59 install whiptail:armhf <none> 0.52.17-1+b1
2015-12-17 16:59:59 status half-installed whiptail:armhf 0.52.17-1+b1
2015-12-17 16:59:59 status unpacked whiptail:armhf 0.52.17-1+b1
2015-12-17 16:59:59 status unpacked whiptail:armhf 0.52.17-1+b1
2015-12-17 16:59:59 trigproc systemd:armhf 215-17+deb8u1 <none>
2015-12-17 16:59:59 status half-configured systemd:armhf 215-17+deb8u1
2015-12-17 16:59:59 status installed systemd:armhf 215-17+deb8u1
2015-12-17 17:00:00 startup packages configure
2015-12-17 17:00:00 configure readline-common:all 6.3-8 <none>
2015-12-17 17:00:00 status unpacked readline-common:all 6.3-8
2015-12-17 17:00:00 status half-configured readline-common:all 6.3-8
2015-12-17 17:00:00 status installed readline-common:all 6.3-8
2015-12-17 17:00:00 configure libgdbm3:armhf 1.8.3-13.1 <none>
2015-12-17 17:00:00 status unpacked libgdbm3:armhf 1.8.3-13.1
2015-12-17 17:00:00 status half-configured libgdbm3:armhf 1.8.3-13.1
2015-12-17 17:00:00 status installed libgdbm3:armhf 1.8.3-13.1
2015-12-17 17:00:00 status triggers-pending libc-bin:armhf 2.19-18
2015-12-17 17:00:00 configure manpages:all 3.74-1 <none>
2015-12-17 17:00:00 status unpacked manpages:all 3.74-1
2015-12-17 17:00:00 status half-configured manpages:all 3.74-1
2015-12-17 17:00:00 status installed manpages:all 3.74-1
2015-12-17 17:00:00 configure libxtables10:armhf 1.4.21-2+b1 <none>
2015-12-17 17:00:00 status unpacked libxtables10:armhf 1.4.21-2+b1
2015-12-17 17:00:00 status half-configured libxtables10:armhf 1.4.21-2+b1
2015-12-17 17:00:00 status installed libxtables10:armhf 1.4.21-2+b1
2015-12-17 17:00:00 configure cpio:armhf 2.11+dfsg-4.1 <none>
2015-12-17 17:00:00 status unpacked cpio:armhf 2.11+dfsg-4.1
2015-12-17 17:00:00 status half-configured cpio:armhf 2.11+dfsg-4.1
2015-12-17 17:00:00 status installed cpio:armhf 2.11+dfsg-4.1
2015-12-17 17:00:00 configure libpopt0:armhf 1.16-10 <none>
2015-12-17 17:00:00 status unpacked libpopt0:armhf 1.16-10
2015-12-17 17:00:00 status half-configured libpopt0:armhf 1.16-10
2015-12-17 17:00:00 status installed libpopt0:armhf 1.16-10
2015-12-17 17:00:00 configure kmod:armhf 18-3 <none>
2015-12-17 17:00:00 status unpacked kmod:armhf 18-3
2015-12-17 17:00:00 status triggers-pending systemd:armhf 215-17+deb8u1
2015-12-17 17:00:00 status unpacked kmod:armhf 18-3
2015-12-17 17:00:00 status half-configured kmod:armhf 18-3
2015-12-17 17:00:01 status installed kmod:armhf 18-3
2015-12-17 17:00:01 configure libestr0:armhf 0.1.9-1.1 <none>
2015-12-17 17:00:01 status unpacked libestr0:armhf 0.1.9-1.1
2015-12-17 17:00:01 status half-configured libestr0:armhf 0.1.9-1.1
2015-12-17 17:00:01 status installed libestr0:armhf 0.1.9-1.1
2015-12-17 17:00:01 configure less:armhf 458-3 <none>
2015-12-17 17:00:01 status unpacked less:armhf 458-3
2015-12-17 17:00:01 status half-configured less:armhf 458-3
2015-12-17 17:00:03 status installed less:armhf 458-3
2015-12-17 17:00:03 configure libssl1.0.0:armhf 1.0.1k-3 <none>
2015-12-17 17:00:03 status unpacked libssl1.0.0:armhf 1.0.1k-3
2015-12-17 17:00:03 status half-configured libssl1.0.0:armhf 1.0.1k-3
2015-12-17 17:00:04 status installed libssl1.0.0:armhf 1.0.1k-3
2015-12-17 17:00:04 configure dmidecode:armhf 2.12-3 <none>
2015-12-17 17:00:04 status unpacked dmidecode:armhf 2.12-3
2015-12-17 17:00:04 status half-configured dmidecode:armhf 2.12-3
2015-12-17 17:00:04 status installed dmidecode:armhf 2.12-3
2015-12-17 17:00:04 configure gpgv:armhf 1.4.18-7 <none>
2015-12-17 17:00:04 status unpacked gpgv:armhf 1.4.18-7
2015-12-17 17:00:04 status half-configured gpgv:armhf 1.4.18-7
2015-12-17 17:00:04 status installed gpgv:armhf 1.4.18-7
2015-12-17 17:00:04 configure liblogging-stdlog0:armhf 1.0.4-1 <none>
2015-12-17 17:00:04 status unpacked liblogging-stdlog0:armhf 1.0.4-1
2015-12-17 17:00:04 status half-configured liblogging-stdlog0:armhf 1.0.4-1
2015-12-17 17:00:04 status installed liblogging-stdlog0:armhf 1.0.4-1
